"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_posrt"
"1217","28.546989","207.46.148.38","192.168.3.131","TCP","62","80  >  56052 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 SACK_PERM=1","80","56052"
"1218","28.547034","192.168.3.131","207.46.148.38","TCP","54","56052  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0","56052","80"
"1219","28.548136","192.168.3.131","207.46.148.38","HTTP","693","GET /DRN/iview/155580467/direct;;wi.300;hi.250/01?click= HTTP/1.1 ","56052","80"
"1220","28.564617","192.168.3.131","206.108.207.145","TCP","66","56054  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56054","80"
"1221","28.567147","66.235.133.62","192.168.3.131","TCP","66","80  >  56053 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1","80","56053"
"1222","28.567221","192.168.3.131","66.235.133.62","TCP","54","56053  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56053","80"
"1223","28.569346","207.46.0.109","192.168.3.131","TCP","66","80  >  56051 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1","80","56051"
"1224","28.569386","192.168.3.131","207.46.0.109","TCP","54","56051  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56051","80"
"1225","28.569590","192.168.3.131","207.46.0.109","HTTP","1014","GET /de.ashx?adunitid=10000064&v=pubm12&w=400&h=200&url=http%3A//lifestyle.ca.msn.com/home-garden/five-things/rd-gallery.aspx%3Fcp-documentid%3D27053613&ref=http%3A//ca.msn.com/&lmt=1296010370&tz=480&cc=101&dt=1295981570913&uh=1050&uw=1680&uah=1010&uaw=1680&cd=32&npl=13&nmime=54&ja=true&app=Netscape&his=17&plf=Win32 HTTP/1.1 ","56051","80"
"1226","28.572113","207.46.148.38","192.168.3.131","TCP","1514","80  >  56052 [ACK] Seq=1 Ack=640 Win=64240 Len=1460 [TCP segment of a reassembled PDU]","80","56052"
"1227","28.572890","207.46.148.38","192.168.3.131","HTTP","459","HTTP/1.1 200 OK  (text/html)","80","56052"
"1228","28.572924","192.168.3.131","207.46.148.38","TCP","54","56052  >  80 [ACK] Seq=640 Ack=1867 Win=64240 Len=0","56052","80"
"1229","28.573039","192.168.3.131","207.46.148.38","TCP","54","56052  >  80 [FIN, ACK] Seq=640 Ack=1867 Win=64240 Len=0","56052","80"
"1230","28.574598","206.108.207.145","192.168.3.131","TCP","66","80  >  56054 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=32","80","56054"
"1231","28.574636","192.168.3.131","206.108.207.145","TCP","54","56054  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56054","80"
"1232","28.574834","192.168.3.131","206.108.207.145","HTTP","726","GET /flash/script/embed.js HTTP/1.1 ","56054","80"
"1233","28.583859","206.108.207.145","192.168.3.131","TCP","60","80  >  56054 [ACK] Seq=1 Ack=673 Win=7200 Len=0","80","56054"
"1234","28.584615","206.108.207.145","192.168.3.131","HTTP","343","HTTP/1.1 304 Not Modified ","80","56054"
"1235","28.585809","207.46.148.38","192.168.3.131","TCP","60","80  >  56052 [ACK] Seq=1867 Ack=641 Win=64240 Len=0","80","56052"
"1236","28.598867","192.168.3.131","65.55.5.231","HTTP","806","GET /ADSAdClient31.dll?GetSAd=&DPJS=0&PN=MSFT&PG=CAELCB&AP=1089 HTTP/1.1 ","55959","80"
"1237","28.601352","66.235.133.62","192.168.3.131","TCP","60","[TCP ACKed unseen segment] 80  >  56053 [ACK] Seq=1 Ack=1461 Win=5840 Len=0","80","56053"
"1238","28.604411","66.235.133.62","192.168.3.131","TCP","1514","[TCP ACKed unseen segment] 80  >  56053 [ACK] Seq=1 Ack=1886 Win=6265 Len=1460 [TCP segment of a reassembled PDU]","80","56053"
"1239","28.605199","66.235.133.62","192.168.3.131","HTTP","568","[TCP ACKed unseen segment] HTTP/1.1 302 Found ","80","56053"
"1240","28.605226","192.168.3.131","66.235.133.62","TCP","54","[TCP Previous segment not captured] 56053  >  80 [ACK] Seq=1886 Ack=1975 Win=65700 Len=0","56053","80"
"1241","28.618347","65.55.5.231","192.168.3.131","HTTP","1407","HTTP/1.1 200 OK  (text/html)","80","55959"
"1242","28.622252","192.168.3.131","66.220.149.32","TCP","54","[TCP Previous segment not captured] 56048  >  80 [ACK] Seq=1683 Ack=312 Win=65388 Len=0","56048","80"
"1243","28.630837","207.46.0.109","192.168.3.131","TCP","60","80  >  56051 [ACK] Seq=1 Ack=961 Win=5340 Len=0","80","56051"
"1244","28.648092","207.46.0.109","192.168.3.131","TCP","1502","80  >  56051 [PSH, ACK] Seq=1 Ack=961 Win=5340 Len=1448 [TCP segment of a reassembled PDU]","80","56051"
"1245","28.648882","207.46.0.109","192.168.3.131","TCP","1502","80  >  56051 [PSH, ACK] Seq=1449 Ack=961 Win=5340 Len=1448 [TCP segment of a reassembled PDU]","80","56051"
"1246","28.648885","207.46.0.109","192.168.3.131","TCP","364","80  >  56051 [PSH, ACK] Seq=2897 Ack=961 Win=5340 Len=310 [TCP segment of a reassembled PDU]","80","56051"
"1247","28.648885","207.46.0.109","192.168.3.131","HTTP","75","HTTP/1.1 200 OK  (text/html)","80","56051"
"1248","28.648922","192.168.3.131","207.46.0.109","TCP","54","56051  >  80 [ACK] Seq=961 Ack=3228 Win=65700 Len=0","56051","80"
"1249","28.686831","192.168.3.131","65.54.95.39","TCP","66","56055  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56055","80"
"1250","28.686959","192.168.3.131","65.54.95.39","TCP","66","56056  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56056","80"
"1251","28.694200","192.168.3.131","65.54.95.140","TCP","54","56027  >  80 [ACK] Seq=3034 Ack=5733 Win=64448 Len=0","56027","80"
"1252","28.699356","65.54.95.39","192.168.3.131","TCP","66","80  >  56055 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","80","56055"
"1253","28.699403","192.168.3.131","65.54.95.39","TCP","54","56055  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56055","80"
"1254","28.699629","192.168.3.131","65.54.95.39","HTTP","713","GET /resource.aspx?resources=player&gmts=gmt&mkt=&configCsid=ENCA_MSN&configName=ENCA_InlinePlayer&responseEncoding=json&callbackName=Msn.Video.JavascriptApi.onComplete&cd=0 HTTP/1.1 ","56055","80"
"1255","28.700972","65.54.95.39","192.168.3.131","TCP","66","80  >  56056 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","80","56056"
"1256","28.700997","192.168.3.131","65.54.95.39","TCP","54","56056  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56056","80"
"1257","28.701132","192.168.3.131","65.54.95.39","HTTP","715","GET /resource.aspx?resources=gallery&gmts=gmt&mkt=&configCsid=ENCA_MSN&configName=ENCA_TabbedGallery&responseEncoding=json&callbackName=Msn.Video.JavascriptApi.onComplete&cd=1 HTTP/1.1 ","56056","80"
"1258","28.712201","65.54.95.39","192.168.3.131","TCP","60","[TCP Window Update] 80  >  56055 [ACK] Seq=1 Ack=1 Win=100736 Len=0","80","56055"
"1259","28.714312","65.54.95.39","192.168.3.131","TCP","1514","80  >  56055 [ACK] Seq=1 Ack=660 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56055"
"1260","28.715113","65.54.95.39","192.168.3.131","TCP","1514","80  >  56055 [ACK] Seq=1461 Ack=660 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56055"
"1261","28.715115","65.54.95.39","192.168.3.131","TCP","60","[TCP Window Update] 80  >  56056 [ACK] Seq=1 Ack=1 Win=100736 Len=0","80","56056"
"1262","28.715136","192.168.3.131","65.54.95.39","TCP","54","56055  >  80 [ACK] Seq=660 Ack=2921 Win=65700 Len=0","56055","80"
"1263","28.716703","65.54.95.39","192.168.3.131","TCP","1514","80  >  56056 [ACK] Seq=1 Ack=662 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56056"
"1264","28.717497","65.54.95.39","192.168.3.131","TCP","1514","80  >  56056 [ACK] Seq=1461 Ack=662 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56056"
"1265","28.717517","192.168.3.131","65.54.95.39","TCP","54","56056  >  80 [ACK] Seq=662 Ack=2921 Win=65700 Len=0","56056","80"
"1266","28.722197","192.168.3.131","65.55.5.232","TCP","54","55957  >  80 [ACK] Seq=2764 Ack=4768 Win=64240 Len=0","55957","80"
"1267","28.728353","65.54.95.39","192.168.3.131","TCP","1514","80  >  56055 [ACK] Seq=2921 Ack=660 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56055"
"1268","28.728354","65.54.95.39","192.168.3.131","HTTP","333","HTTP/1.1 200 OK  (text/javascript)","80","56055"
"1269","28.728409","192.168.3.131","65.54.95.39","TCP","54","56055  >  80 [ACK] Seq=660 Ack=4660 Win=65700 Len=0","56055","80"
"1270","28.730705","65.54.95.39","192.168.3.131","HTTP","809","HTTP/1.1 200 OK  (text/javascript)","80","56056"
"1271","28.732004","192.168.3.131","207.46.0.109","HTTP","1069","GET /de.ashx?adunitid=10000015&v=pubm12&prevadunits=10000064%7C&w=300&h=250&url=http%3A//lifestyle.ca.msn.com/home-garden/five-things/rd-gallery.aspx%3Fcp-documentid%3D27053613&ref=http%3A//ca.msn.com/&lmt=1296010371&tz=480&cc=101&dt=1295981571166&uh=1050&uw=1680&uah=1010&uaw=1680&cd=32&npl=13&nmime=54&ja=true&app=Netscape&his=17&plf=Win32 HTTP/1.1 ","56051","80"
"1272","28.744210","192.168.3.131","66.235.139.121","TCP","54","[TCP Previous segment not captured] 56021  >  80 [ACK] Seq=7000 Ack=2524 Win=65120 Len=0","56021","80"
"1273","28.744349","192.168.3.131","65.55.206.199","HTTP","792","GET /home-garden/five-things/rd-gallery.aspx?cp-documentid=27053613 HTTP/1.1 ","56022","80"
"1274","28.745007","66.235.133.62","192.168.3.131","TCP","60","[TCP ACKed unseen segment] 80  >  56053 [ACK] Seq=1975 Ack=3782 Win=8161 Len=0","80","56053"
"1275","28.749334","66.235.133.62","192.168.3.131","HTTP","792","[TCP ACKed unseen segment] HTTP/1.1 200 OK  (GIF89a)","80","56053"
"1276","28.766346","192.168.3.131","65.54.95.66","TCP","66","56057  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56057","80"
"1277","28.778563","65.54.95.66","192.168.3.131","TCP","66","80  >  56057 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=16 SACK_PERM=1","80","56057"
"1278","28.778619","192.168.3.131","65.54.95.66","TCP","54","56057  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56057","80"
"1279","28.778849","192.168.3.131","65.54.95.66","HTTP","951","GET /ImageShare/23f8b2ba8cf348d4848b5bf4acdb5a9d.png HTTP/1.1 ","56057","80"
"1280","28.784229","192.168.3.131","206.108.207.145","TCP","54","56054  >  80 [ACK] Seq=673 Ack=290 Win=65408 Len=0","56054","80"
"1281","28.791256","65.54.95.66","192.168.3.131","TCP","60","[TCP Window Update] 80  >  56057 [ACK] Seq=1 Ack=1 Win=100736 Len=0","80","56057"
"1282","28.794246","65.54.95.66","192.168.3.131","TCP","1514","80  >  56057 [ACK] Seq=1 Ack=898 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56057"
"1283","28.795030","65.54.95.66","192.168.3.131","TCP","1514","80  >  56057 [ACK] Seq=1461 Ack=898 Win=100736 Len=1460 [TCP segment of a reassembled PDU]","80","56057"
"1284","28.795031","207.46.0.109","192.168.3.131","TCP","60","80  >  56051 [ACK] Seq=3228 Ack=1976 Win=6355 Len=0","80","56051"
"1285","28.795055","192.168.3.131","65.54.95.66","TCP","54","56057  >  80 [ACK] Seq=898 Ack=2921 Win=65700 Len=0","56057","80"
"1286","28.807245","65.54.95.66","192.168.3.131","HTTP","70","HTTP/1.1 200 OK  (PNG)","80","56057"
"1287","28.809487","207.46.0.109","192.168.3.131","TCP","1502","80  >  56051 [PSH, ACK] Seq=3228 Ack=1976 Win=6355 Len=1448 [TCP segment of a reassembled PDU]","80","56051"
"1288","28.810250","207.46.0.109","192.168.3.131","TCP","1502","80  >  56051 [PSH, ACK] Seq=4676 Ack=1976 Win=6355 Len=1448 [TCP segment of a reassembled PDU]","80","56051"
"1289","28.810251","207.46.0.109","192.168.3.131","TCP","1000","80  >  56051 [PSH, ACK] Seq=6124 Ack=1976 Win=6355 Len=946 [TCP segment of a reassembled PDU]","80","56051"
"1290","28.810251","207.46.0.109","192.168.3.131","HTTP","75","HTTP/1.1 200 OK  (text/html)","80","56051"
"1291","28.810285","192.168.3.131","207.46.0.109","TCP","54","56051  >  80 [ACK] Seq=1976 Ack=7091 Win=65700 Len=0","56051","80"
"1292","28.812305","192.168.3.131","206.108.207.138","TCP","66","56058  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","56058","80"
"1293","28.818204","192.168.3.131","65.55.5.231","TCP","54","55959  >  80 [ACK] Seq=2123 Ack=3231 Win=62887 Len=0","55959","80"
"1294","28.820697","206.108.207.138","192.168.3.131","TCP","66","80  >  56058 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=32","80","56058"
"1295","28.820742","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=1 Ack=1 Win=65700 Len=0","56058","80"
"1296","28.820928","192.168.3.131","206.108.207.138","HTTP","792","GET /ds/VEDRNDRCNMMM/HM_Perception_RON_office_mud_300x250_a.swf?ver=1&clickTag1=http://clk.atdmt.com/go/155580467/direct;wi.300;hi.250;ai.193015854.193324030;ct.1/01&clickTag=http://clk.atdmt.com/go/155580467/direct;wi.300;hi.250;ai.193015854.193324030;ct.1/01 HTTP/1.1 ","56058","80"
"1297","28.830154","206.108.207.138","192.168.3.131","TCP","60","80  >  56058 [ACK] Seq=1 Ack=739 Win=7328 Len=0","80","56058"
"1298","28.831655","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=1 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1299","28.832426","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=1461 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1300","28.832427","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=2921 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1301","28.832455","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=4381 Win=65700 Len=0","56058","80"
"1302","28.833203","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=4381 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1303","28.842412","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=5841 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1304","28.842467","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=7301 Win=65700 Len=0","56058","80"
"1305","28.843950","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=7301 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1306","28.844710","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=8761 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1307","28.844712","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=10221 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1308","28.844738","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=11681 Win=65700 Len=0","56058","80"
"1309","28.845491","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=18234 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1310","28.846901","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=19694 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1311","28.846932","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=1422 Ack=21154 Win=64240 Len=0","56022","80"
"1312","28.847678","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=21154 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1313","28.847680","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=22614 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1314","28.847710","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=1422 Ack=24074 Win=64240 Len=0","56022","80"
"1315","28.848451","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=24074 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1316","28.849210","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=25534 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1317","28.849211","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=26994 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1318","28.849245","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=1422 Ack=28454 Win=64240 Len=0","56022","80"
"1319","28.849992","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=28454 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1320","28.849993","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=29914 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1321","28.850028","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=1422 Ack=31374 Win=64240 Len=0","56022","80"
"1322","28.852395","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [PSH, ACK] Seq=31374 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1323","28.853162","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=32834 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1324","28.853163","65.55.206.199","192.168.3.131","TCP","1514","80  >  56022 [ACK] Seq=34294 Ack=1422 Win=8190 Len=1460 [TCP segment of a reassembled PDU]","80","56022"
"1325","28.853190","192.168.3.131","65.55.206.199","TCP","54","56022  >  80 [ACK] Seq=1422 Ack=35754 Win=64240 Len=0","56022","80"
"1326","28.855420","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=11681 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1327","28.856176","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=13141 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1328","28.856177","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=14601 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1329","28.856198","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=16061 Win=65700 Len=0","56058","80"
"1330","28.856935","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=16061 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1331","28.856937","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=17521 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1332","28.856937","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=18981 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1333","28.856956","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=20441 Win=65700 Len=0","56058","80"
"1334","28.857692","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=20441 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1335","28.861411","192.168.3.131","206.108.207.145","HTTP","728","GET /flash/versionDetect.swf HTTP/1.1 ","56054","80"
"1336","28.861710","192.168.3.131","65.54.95.39","HTTP","561","GET /flash/inline.swf HTTP/1.1 ","56056","80"
"1337","28.865388","192.168.3.131","65.54.95.66","HTTP","975","GET /ImageShare/8d3022e9562e47898c28f8213a79f6df.png HTTP/1.1 ","56057","80"
"1338","28.865683","192.168.3.131","65.54.95.39","HTTP","586","GET /flash/gallerywidget/1_0/gallerywidget.swf HTTP/1.1 ","56055","80"
"1339","28.866155","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=21901 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1340","28.866192","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=23361 Win=65700 Len=0","56058","80"
"1341","28.867670","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=23361 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1342","28.868499","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=24821 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1343","28.868501","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=26281 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1344","28.868502","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=27741 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1345","28.868544","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=29201 Win=65700 Len=0","56058","80"
"1346","28.869299","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=29201 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1347","28.869300","206.108.207.138","192.168.3.131","TCP","1514","80  >  56058 [ACK] Seq=30661 Ack=739 Win=7328 Len=1460 [TCP segment of a reassembled PDU]","80","56058"
"1348","28.869336","192.168.3.131","206.108.207.138","TCP","54","56058  >  80 [ACK] Seq=739 Ack=32121 Win=65700 Len=0","56058","80"
